Customer Code,Customer Name,KIT ITEM,OEM,Item Description,Product type,Vehicle 1,Item Code,Total,Date,parts_sold
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,4/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,5/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,6/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,7/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,8/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,9/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,10/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,11/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,12/1/2021 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,1/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,2/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,3/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,4/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,5/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,6/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,7/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,8/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,9/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,10/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,11/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,12/1/2022 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,1/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,2/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,3/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,4/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,5/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,6/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,7/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,8/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,11/1/2023 0:00,0
10002849,Customer_69,KIT0001122,manufacturer_64,F9H02111,Engine Parts,Truck,A020000001,3,12/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,4/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,5/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,6/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,7/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,8/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,9/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,10/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,11/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,12/1/2021 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,1/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,2/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,3/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,4/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,5/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,6/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,7/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,8/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,9/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,10/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,11/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,12/1/2022 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,1/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,2/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,3/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,4/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,5/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,8/1/2023 0:00,0
10002849,Customer_69,KIT0001123,manufacturer_64,F2421511,Engine Parts,Truck,A020000001,15,11/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,4/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,5/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,6/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,7/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,8/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,9/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,10/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,11/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,12/1/2021 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,1/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,2/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,3/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,4/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,5/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,6/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,7/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,8/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,9/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,10/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,11/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,12/1/2022 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,1/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,2/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,3/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,4/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,5/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,7/1/2023 0:00,0
10002849,Customer_69,KIT0001124,manufacturer_64,F2417411,Engine Parts,Truck,A020000001,39,8/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,4/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,5/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,6/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,7/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,8/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,9/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,10/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,11/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,12/1/2021 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,1/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,2/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,3/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,4/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,5/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,6/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,7/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,8/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,9/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,10/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,11/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,12/1/2022 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,1/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,2/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,3/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,4/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,5/1/2023 0:00,0
10002849,Customer_69,KIT0001125,manufacturer_64,F3247411 & S3347411,Engine Parts,Truck,A020000001,49,12/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,4/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,5/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,6/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,7/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,8/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,9/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,10/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,11/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,12/1/2021 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,1/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,2/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,3/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,4/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,5/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,6/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,7/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,8/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,9/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,10/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,11/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,12/1/2022 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,1/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,2/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,3/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,4/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,5/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,6/1/2023 0:00,0
10002849,Customer_69,KIT0001126,manufacturer_64,FMB00121,Engine Parts,Truck,A020000001,22,12/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,4/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,5/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,6/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,7/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,8/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,9/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,10/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,11/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,12/1/2021 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,1/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,2/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,3/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,4/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,5/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,6/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,7/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,8/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,9/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,10/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,11/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,12/1/2022 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,1/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,2/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,3/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,4/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,5/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,6/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,8/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,9/1/2023 0:00,0
10002849,Customer_69,KIT0001128,manufacturer_64,F3244711 & F3244611,Engine Parts,Truck,A020000001,8,12/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,4/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,5/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,6/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,7/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,8/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,9/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,10/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,11/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,12/1/2021 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,1/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,2/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,3/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,4/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,5/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,6/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,7/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,8/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,9/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,10/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,11/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,12/1/2022 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,1/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,2/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,3/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,4/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,5/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,6/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,8/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,11/1/2023 0:00,0
10002849,Customer_69,KIT0001129,manufacturer_64,F3244311,Engine Parts,Truck,A020000001,5,12/1/2023 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,4/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,5/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,6/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,7/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,8/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,9/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,10/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,11/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,12/1/2021 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,1/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,2/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,3/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,4/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,5/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,6/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,7/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,8/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,9/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,10/1/2022 0:00,0
10002849,Customer_69,KIT0001127,manufacturer_64,X3B01611,Electronics,Truck,A020000001,60,11/1/2022 0:00,0
